,month,GEOID,tripcount,NTACode,month_count
6180,7,36081030600.0,21,QN03,83192.0
6181,7,36081030902.0,3,QN28,83192.0
6182,7,36081030903.0,4,QN28,83192.0
6183,7,36081030904.0,7,QN28,83192.0
6184,7,36081031700.0,18,QN72,83192.0
6185,7,36081032000.0,8,QN03,83192.0
6186,7,36081032800.0,1,QN66,83192.0
6187,7,36081032900.0,20,QN28,83192.0
6188,7,36081033000.0,2,QN02,83192.0
6189,7,36081033100.0,1862,QNLGA,83192.0
6190,7,36081033402.0,1,QN02,83192.0
6191,7,36081033900.0,3,QN28,83192.0
6192,7,36081034700.0,15,QN28,83192.0
6193,7,36081035100.0,1,QN28,83192.0
6194,7,36081035300.0,2,QN27,83192.0
6195,7,36081035700.0,60,QN27,83192.0
6196,7,36081035800.0,1,QN66,83192.0
6197,7,36081036100.0,1,QN27,83192.0
6198,7,36081036300.0,3,QN27,83192.0
6199,7,36081036500.0,4,QN27,83192.0
6200,7,36081036600.0,2,QN08,83192.0
6201,7,36081036700.0,1,QN27,83192.0
6202,7,36081037100.0,3,QN27,83192.0
6203,7,36081037300.0,5,QN27,83192.0
6204,7,36081037500.0,2,QN26,83192.0
6205,7,36081037600.0,1,QN08,83192.0
6206,7,36081037900.0,2,QN26,83192.0
6207,7,36081038100.0,2,QN26,83192.0
6208,7,36081038302.0,3,QN99,83192.0
6209,7,36081039800.0,1,QN08,83192.0
6210,7,36081039900.0,7,QN25,83192.0
6211,7,36081040100.0,2,QN26,83192.0
6212,7,36081040400.0,3,QN08,83192.0
6213,7,36081040700.0,6,QN26,83192.0
6214,7,36081040900.0,3,QN26,83192.0
6215,7,36081042400.0,1,QN08,83192.0
6216,7,36081042700.0,1,QN25,83192.0
6217,7,36081043701.0,1,QN25,83192.0
6218,7,36081043702.0,15,QN25,83192.0
6219,7,36081043900.0,1,QN25,83192.0
6220,7,36081044000.0,2,QN01,83192.0
6221,7,36081044302.0,10,QN25,83192.0
6222,7,36081044601.0,1,QN61,83192.0
6223,7,36081044602.0,3,QN61,83192.0
6224,7,36081045000.0,2,QN35,83192.0
6225,7,36081045500.0,4,QN25,83192.0
6226,7,36081045800.0,1,QN06,83192.0
6227,7,36081045900.0,4,QN29,83192.0
6228,7,36081046000.0,1,QN61,83192.0
6229,7,36081046100.0,1,QN29,83192.0
6230,7,36081046200.0,6,QN61,83192.0
6231,7,36081046400.0,1,QN06,83192.0
6232,7,36081046500.0,1,QN29,83192.0
6233,7,36081046600.0,3,QN06,83192.0
6234,7,36081046700.0,3,QN29,83192.0
6235,7,36081046800.0,2,QN61,83192.0
6236,7,36081046900.0,6,QN29,83192.0
6237,7,36081047200.0,10,QN06,83192.0
6238,7,36081047300.0,14,QN29,83192.0
6239,7,36081047500.0,6,QN29,83192.0
6240,7,36081047600.0,1,QN06,83192.0
6241,7,36081047900.0,5,QN50,83192.0
6242,7,36081048100.0,1,QN29,83192.0
6243,7,36081048300.0,3,QN50,83192.0
6244,7,36081048500.0,4,QN50,83192.0
6245,7,36081048900.0,2,QN50,83192.0
6246,7,36081049301.0,1,QN30,83192.0
6247,7,36081049302.0,7,QN30,83192.0
6248,7,36081049500.0,2,QN30,83192.0
6249,7,36081049600.0,1,QN34,83192.0
6250,7,36081050000.0,1,QN07,83192.0
6251,7,36081050400.0,1,QN07,83192.0
6252,7,36081050500.0,1,QN21,83192.0
6253,7,36081050700.0,6,QN21,83192.0
6254,7,36081051300.0,8,QN30,83192.0
6255,7,36081051500.0,5,QN30,83192.0
6256,7,36081051700.0,2,QN30,83192.0
6257,7,36081052000.0,1,QN08,83192.0
6258,7,36081052100.0,3,QN30,83192.0
6259,7,36081052500.0,1,QN30,83192.0
6260,7,36081053100.0,5,QN30,83192.0
6261,7,36081053601.0,2,QN34,83192.0
6262,7,36081053900.0,8,QN20,83192.0
6263,7,36081054500.0,3,QN20,83192.0
6264,7,36081054700.0,1,QN20,83192.0
6265,7,36081054800.0,4,QN34,83192.0
6266,7,36081054900.0,1,QN20,83192.0
6267,7,36081055100.0,2,QN20,83192.0
6268,7,36081055200.0,1,QN34,83192.0
6269,7,36081055300.0,8,QN20,83192.0
6270,7,36081055500.0,2,QN20,83192.0
6271,7,36081055700.0,3,QN20,83192.0
6272,7,36081055800.0,1,QN34,83192.0
6273,7,36081055900.0,2,QN20,83192.0
6274,7,36081056100.0,2,QN99,83192.0
6275,7,36081058000.0,1,QN34,83192.0
6276,7,36081058100.0,1,QN20,83192.0
6277,7,36081058300.0,5,QN20,83192.0
6278,7,36081058500.0,2,QN20,83192.0
6279,7,36081058900.0,3,QN20,83192.0
6280,7,36081059100.0,5,QN20,83192.0
6281,7,36081059300.0,2,QN20,83192.0
6282,7,36081059500.0,2,QN20,83192.0
6283,7,36081059800.0,5,QN33,83192.0
6284,7,36081059900.0,3,QN30,83192.0
6285,7,36081060100.0,2,QN30,83192.0
6286,7,36081060701.0,1,QN21,83192.0
6287,7,36081061200.0,1,QN33,83192.0
6288,7,36081061301.0,10,QN20,83192.0
6289,7,36081061800.0,1,QN66,83192.0
6290,7,36081061900.0,3,QN21,83192.0
6291,7,36081062100.0,1,QN21,83192.0
6292,7,36081062400.0,1,QN99,83192.0
6293,7,36081062900.0,2,QN19,83192.0
6294,7,36081063200.0,1,QN66,83192.0
6295,7,36081063301.0,1,QN19,83192.0
6296,7,36081063500.0,1,QN19,83192.0
6297,7,36081063900.0,3,QN19,83192.0
6298,7,36081064101.0,1,QN53,83192.0
6299,7,36081064102.0,3,QN99,83192.0
6300,7,36081065000.0,1,QN66,83192.0
6301,7,36081065600.0,2,QN05,83192.0
6302,7,36081065900.0,1,QN21,83192.0
6303,7,36081066100.0,6,QN21,83192.0
6304,7,36081066300.0,1,QN21,83192.0
6305,7,36081066400.0,6,QN05,83192.0
6306,7,36081066701.0,1,QN21,83192.0
6307,7,36081067100.0,4,QN21,83192.0
6308,7,36081067700.0,2,QN21,83192.0
6309,7,36081067900.0,1,QN21,83192.0
6310,7,36081068000.0,1,QN03,83192.0
6311,7,36081068300.0,4,QN29,83192.0
6312,7,36081068700.0,4,QN18,83192.0
6313,7,36081069000.0,1,QN03,83192.0
6314,7,36081069300.0,2,QN18,83192.0
6315,7,36081069500.0,1,QN18,83192.0
6316,7,36081069701.0,4,QN18,83192.0
6317,7,36081069702.0,4,QN18,83192.0
6318,7,36081070300.0,1,QN18,83192.0
6319,7,36081070700.0,11,QN17,83192.0
6320,7,36081070900.0,4,QN17,83192.0
6321,7,36081071100.0,8,QN17,83192.0
6322,7,36081071303.0,15,QN17,83192.0
6323,7,36081071304.0,6,QN17,83192.0
6324,7,36081071305.0,14,QN17,83192.0
6325,7,36081071306.0,11,QN17,83192.0
6326,7,36081071600.0,1100,QNJFK,83192.0
6327,7,36081071701.0,5,QN18,83192.0
6328,7,36081071702.0,7,QN18,83192.0
6329,7,36081071900.0,5,QN17,83192.0
6330,7,36081072100.0,2,QN17,83192.0
6331,7,36081072300.0,12,QN17,83192.0
6332,7,36081072900.0,1,QN17,83192.0
6333,7,36081073100.0,6,QN17,83192.0
6334,7,36081073700.0,10,QN17,83192.0
6335,7,36081073900.0,4,QN17,83192.0
6336,7,36081074100.0,1,QN17,83192.0
6337,7,36081074300.0,2,QN17,83192.0
6338,7,36081074700.0,1,QN17,83192.0
6339,7,36081074900.0,16,QN17,83192.0
6340,7,36081075701.0,3,QN17,83192.0
6341,7,36081075702.0,2,QN17,83192.0
6342,7,36081076901.0,13,QN17,83192.0
6343,7,36081076902.0,3,QN17,83192.0
6344,7,36081077300.0,3,QN60,83192.0
6345,7,36081077500.0,7,QN60,83192.0
6346,7,36081077902.0,4,QN37,83192.0
6347,7,36081077904.0,5,QN37,83192.0
6348,7,36081077905.0,2,QN37,83192.0
6349,7,36081077906.0,1,QN37,83192.0
6350,7,36081077907.0,1,QN37,83192.0
6351,7,36081077908.0,3,QN37,83192.0
6352,7,36081079000.0,1,QN76,83192.0
6353,7,36081079200.0,28,QN76,83192.0
6354,7,36081079701.0,1,QN22,83192.0
6355,7,36081079702.0,2,QN22,83192.0
6356,7,36081079900.0,10,QN62,83192.0
6357,7,36081080301.0,8,QN62,83192.0
6358,7,36081080302.0,3,QN62,83192.0
6359,7,36081080900.0,3,QN37,83192.0
6360,7,36081081800.0,3,QN55,83192.0
6361,7,36081083700.0,1,QN62,83192.0
6362,7,36081083800.0,1,QN55,83192.0
6363,7,36081084601.0,1,QN55,83192.0
6364,7,36081084602.0,11,QN55,83192.0
6365,7,36081084900.0,1,QN22,83192.0
6366,7,36081085300.0,1,QN22,83192.0
6367,7,36081085500.0,1,QN22,83192.0
6368,7,36081085700.0,5,QN22,83192.0
6369,7,36081085900.0,9,QN22,83192.0
6370,7,36081086300.0,1,QN51,83192.0
6371,7,36081086900.0,7,QN22,83192.0
6372,7,36081087100.0,20,QN22,83192.0
6373,7,36081088400.0,11,QN57,83192.0
6374,7,36081088901.0,1,QN22,83192.0
6375,7,36081089200.0,6,QN57,83192.0
6376,7,36081090700.0,3,QN23,83192.0
6377,7,36081091601.0,1,QN10,83192.0
6378,7,36081091900.0,3,QN23,83192.0
6379,7,36081092500.0,7,QN23,83192.0
6380,7,36081093900.0,3,QN23,83192.0
6381,7,36081094500.0,1,QN49,83192.0
6382,7,36081097300.0,1,QN49,83192.0
6383,7,36081098700.0,1,QN49,83192.0
6384,7,36081099701.0,2,QN47,83192.0
6385,7,36081099703.0,9,QN47,83192.0
6386,7,36081100802.0,2,QN15,83192.0
6387,7,36081101001.0,1,QN15,83192.0
6388,7,36081101002.0,3,QN15,83192.0
6389,7,36081101700.0,4,QN47,83192.0
6390,7,36081103202.0,1,QN15,83192.0
6391,7,36081103300.0,1,QN49,83192.0
6392,7,36081104700.0,3,QN51,83192.0
6393,7,36081108500.0,1,QN46,83192.0
6394,7,36081109700.0,1,QN46,83192.0
6395,7,36081109900.0,2,QN46,83192.0
6396,7,36081112300.0,1,QN46,83192.0
6397,7,36081113300.0,1,QN46,83192.0
6398,7,36081113900.0,2,QN48,83192.0
6399,7,36081115100.0,1,QN51,83192.0
6400,7,36081115900.0,2,QN51,83192.0
6401,7,36081117100.0,3,QN51,83192.0
6402,7,36081117500.0,2,QN51,83192.0
6403,7,36081118100.0,2,QN48,83192.0
6404,7,36081120300.0,1,QN52,83192.0
6405,7,36081121500.0,1,QN62,83192.0
6406,7,36081122300.0,4,QN38,83192.0
6407,7,36081122701.0,6,QN38,83192.0
6408,7,36081122702.0,3,QN38,83192.0
6409,7,36081124700.0,2,QN38,83192.0
6410,7,36081125700.0,2,QN37,83192.0
6411,7,36081126700.0,9,QN38,83192.0
6412,7,36081127700.0,2,QN06,83192.0
6413,7,36081129102.0,2,QN42,83192.0
6414,7,36081129103.0,1,QN42,83192.0
6415,7,36081129104.0,3,QN42,83192.0
6416,7,36081133300.0,4,QN41,83192.0
6417,7,36081134100.0,2,QN41,83192.0
6418,7,36081134700.0,1,QN41,83192.0
6419,7,36081140902.0,1,QN48,83192.0
6420,7,36081141700.0,3,QN48,83192.0
6421,7,36081144700.0,4,QN46,83192.0
6422,7,36081145102.0,1,QN46,83192.0
6423,7,36081146700.0,2,QN46,83192.0
6424,7,36081147100.0,5,QN46,83192.0
6425,7,36081147900.0,1,QN45,83192.0
6426,7,36081148300.0,1,QN45,83192.0
6427,7,36081150702.0,1,QN45,83192.0
6428,7,36081155101.0,6,QN44,83192.0
6429,7,36081155102.0,3,QN44,83192.0
6430,7,36081156700.0,1,QN43,83192.0
6431,7,36081157902.0,1,QN44,83192.0
6432,7,36081161700.0,2,QN43,83192.0
6433,7,36081162100.0,1,QN43,83192.0
6434,7,36085000300.0,2,SI22,83192.0
6435,7,36085000700.0,2,SI22,83192.0
6436,7,36085000800.0,1,SI37,83192.0
6437,7,36085002002.0,1,SI14,83192.0
6438,7,36085005000.0,1,SI14,83192.0
6439,7,36085007400.0,1,SI14,83192.0
6440,7,36085009601.0,2,SI36,83192.0
6441,7,36085012804.0,1,SI45,83192.0
6442,7,36085018901.0,1,SI07,83192.0
6443,7,36085027302.0,1,SI05,83192.0
6444,7,36085030301.0,1,SI12,83192.0
6445,7,36087013003.0,1,,83192.0
6446,7,36087013100.0,1,,83192.0
6447,7,36087013200.0,1,,83192.0
6448,7,36103110200.0,2,,83192.0
6449,7,36103110803.0,1,,83192.0
6450,7,36103110901.0,1,,83192.0
6451,7,36103111506.0,2,,83192.0
6452,7,36103111900.0,2,,83192.0
6453,7,36103112104.0,1,,83192.0
6454,7,36103112206.0,7,,83192.0
6455,7,36103112212.0,1,,83192.0
6456,7,36103112214.0,3,,83192.0
6457,7,36103123001.0,1,,83192.0
6458,7,36103123301.0,1,,83192.0
6459,7,36103123500.0,1,,83192.0
6460,7,36103123701.0,1,,83192.0
6461,7,36103135205.0,2,,83192.0
6462,7,36103145803.0,3,,83192.0
6463,7,36103145902.0,1,,83192.0
6464,7,36103146203.0,2,,83192.0
6465,7,36103146605.0,1,,83192.0
6466,7,36103146607.0,5,,83192.0
6467,7,36103147401.0,1,,83192.0
6468,7,36103158609.0,2,,83192.0
6469,7,36119000103.0,5,,83192.0
6470,7,36119000201.0,3,,83192.0
6471,7,36119000202.0,1,,83192.0
6472,7,36119000203.0,3,,83192.0
6473,7,36119000300.0,1,,83192.0
6474,7,36119000401.0,2,,83192.0
6475,7,36119000402.0,1,,83192.0
6476,7,36119000600.0,1,,83192.0
6477,7,36119000702.0,2,,83192.0
6478,7,36119000803.0,2,,83192.0
6479,7,36119000900.0,2,,83192.0
6480,7,36119001301.0,1,,83192.0
6481,7,36119001302.0,1,,83192.0
6482,7,36119001303.0,1,,83192.0
6483,7,36119001401.0,2,,83192.0
6484,7,36119001402.0,1,,83192.0
6485,7,36119001505.0,1,,83192.0
6486,7,36119001800.0,1,,83192.0
6487,7,36119002103.0,1,,83192.0
6488,7,36119002107.0,2,,83192.0
6489,7,36119002204.0,1,,83192.0
6490,7,36119002300.0,2,,83192.0
6491,7,36119002401.0,3,,83192.0
6492,7,36119002404.0,1,,83192.0
6493,7,36119003000.0,1,,83192.0
6494,7,36119003500.0,1,,83192.0
6495,7,36119003600.0,1,,83192.0
6496,7,36119004300.0,1,,83192.0
6497,7,36119004400.0,2,,83192.0
6498,7,36119004500.0,1,,83192.0
6499,7,36119004600.0,4,,83192.0
6500,7,36119004700.0,5,,83192.0
6501,7,36119004900.0,2,,83192.0
6502,7,36119005001.0,2,,83192.0
6503,7,36119005200.0,6,,83192.0
6504,7,36119005300.0,1,,83192.0
6505,7,36119005400.0,2,,83192.0
6506,7,36119005500.0,2,,83192.0
6507,7,36119005701.0,1,,83192.0
6508,7,36119006000.0,4,,83192.0
6509,7,36119006300.0,1,,83192.0
6510,7,36119006400.0,1,,83192.0
6511,7,36119006600.0,2,,83192.0
6512,7,36119006700.0,2,,83192.0
6513,7,36119006802.0,2,,83192.0
6514,7,36119006900.0,5,,83192.0
6515,7,36119007000.0,4,,83192.0
6516,7,36119007100.0,1,,83192.0
6517,7,36119007200.0,2,,83192.0
6518,7,36119007402.0,4,,83192.0
6519,7,36119007500.0,5,,83192.0
6520,7,36119007600.0,2,,83192.0
6521,7,36119007700.0,9,,83192.0
6522,7,36119008200.0,1,,83192.0
6523,7,36119008302.0,8,,83192.0
6524,7,36119008401.0,4,,83192.0
6525,7,36119008403.0,2,,83192.0
6526,7,36119008500.0,5,,83192.0
6527,7,36119008602.0,2,,83192.0
6528,7,36119008800.0,3,,83192.0
6529,7,36119008901.0,2,,83192.0
6530,7,36119009000.0,9,,83192.0
6531,7,36119009100.0,1,,83192.0
6532,7,36119009200.0,2,,83192.0
6533,7,36119009300.0,6,,83192.0
6534,7,36119009400.0,4,,83192.0
6535,7,36119009500.0,2,,83192.0
6536,7,36119009600.0,3,,83192.0
6537,7,36119009701.0,1,,83192.0
6538,7,36119009703.0,1,,83192.0
6539,7,36119009800.0,8,,83192.0
6540,7,36119009900.0,2,,83192.0
6541,7,36119010000.0,1,,83192.0
6542,7,36119010100.0,1,,83192.0
6543,7,36119010200.0,1,,83192.0
6544,7,36119010400.0,1,,83192.0
6545,7,36119010701.0,1,,83192.0
6546,7,36119010901.0,1,,83192.0
6547,7,36119010902.0,2,,83192.0
6548,7,36119010903.0,1,,83192.0
6549,7,36119011101.0,6,,83192.0
6550,7,36119011200.0,1,,83192.0
6551,7,36119012101.0,1,,83192.0
6552,7,36119012200.0,1,,83192.0
6553,7,36119012303.0,7,,83192.0
6554,7,36119012700.0,1,,83192.0
6555,7,36119981000.0,1,,83192.0
6556,8,34003001000.0,1,,82013.0
6557,8,34003002300.0,1,,82013.0
6558,8,34003005000.0,2,,82013.0
6559,8,34003007001.0,1,,82013.0
6560,8,34003008000.0,2,,82013.0
6561,8,34003010200.0,1,,82013.0
6562,8,34003012001.0,6,,82013.0
6563,8,34003013001.0,9,,82013.0
6564,8,34003013002.0,5,,82013.0
6565,8,34003015100.0,3,,82013.0
6566,8,34003015200.0,1,,82013.0
6567,8,34003015400.0,5,,82013.0
6568,8,34003015500.0,3,,82013.0
6569,8,34003016000.0,24,,82013.0
6570,8,34003017100.0,1,,82013.0
6571,8,34003017400.0,1,,82013.0
6572,8,34003017500.0,1,,82013.0
6573,8,34003019103.0,3,,82013.0
6574,8,34003019104.0,1,,82013.0
6575,8,34003019203.0,2,,82013.0
6576,8,34003019303.0,1,,82013.0
6577,8,34003019305.0,4,,82013.0
6578,8,34003019306.0,2,,82013.0
6579,8,34003020100.0,1,,82013.0
6580,8,34003022100.0,1,,82013.0
6581,8,34003023100.0,1,,82013.0
6582,8,34003023200.0,1,,82013.0
6583,8,34003023502.0,2,,82013.0
6584,8,34003024100.0,4,,82013.0
6585,8,34003024200.0,1,,82013.0
6586,8,34003028001.0,1,,82013.0
6587,8,34003028002.0,1,,82013.0
6588,8,34003029100.0,1,,82013.0
6589,8,34003030300.0,1,,82013.0
6590,8,34003031100.0,5,,82013.0
6591,8,34003032103.0,2,,82013.0
6592,8,34003035200.0,1,,82013.0
6593,8,34003036200.0,1,,82013.0
6594,8,34003037201.0,1,,82013.0
6595,8,34003037202.0,2,,82013.0
6596,8,34003038200.0,1,,82013.0
6597,8,34003038300.0,1,,82013.0
6598,8,34003040001.0,1,,82013.0
6599,8,34003040002.0,1,,82013.0
6600,8,34003041100.0,1,,82013.0
6601,8,34003041302.0,1,,82013.0
6602,8,34003042302.0,3,,82013.0
6603,8,34003042500.0,3,,82013.0
6604,8,34003044202.0,2,,82013.0
6605,8,34003045100.0,2,,82013.0
6606,8,34003046100.0,2,,82013.0
6607,8,34003046300.0,2,,82013.0
6608,8,34003047300.0,1,,82013.0
6609,8,34003050000.0,1,,82013.0
6610,8,34003051400.0,4,,82013.0
6611,8,34003052200.0,1,,82013.0
6612,8,34003053100.0,1,,82013.0
6613,8,34003054300.0,2,,82013.0
6614,8,34003054400.0,1,,82013.0
6615,8,34003054600.0,5,,82013.0
6616,8,34003058100.0,1,,82013.0
6617,8,34003059100.0,1,,82013.0
6618,8,34003060000.0,2,,82013.0
6619,8,34013001500.0,1,,82013.0
6620,8,34013002100.0,1,,82013.0
6621,8,34013002201.0,1,,82013.0
6622,8,34013002500.0,1,,82013.0
6623,8,34013005700.0,3,,82013.0
6624,8,34013007000.0,1,,82013.0
6625,8,34013007400.0,1,,82013.0
6626,8,34013007501.0,2,,82013.0
6627,8,34013007900.0,2,,82013.0
6628,8,34013008000.0,18,,82013.0
6629,8,34013008100.0,2,,82013.0
6630,8,34013008200.0,2,,82013.0
6631,8,34013009400.0,1,,82013.0
6632,8,34013010300.0,1,,82013.0
6633,8,34013013700.0,1,,82013.0
6634,8,34013015500.0,1,,82013.0
6635,8,34013015700.0,1,,82013.0
6636,8,34013015800.0,1,,82013.0
6637,8,34013016400.0,1,,82013.0
6638,8,34013016700.0,1,,82013.0
6639,8,34013016900.0,1,,82013.0
6640,8,34013017400.0,3,,82013.0
6641,8,34013017500.0,1,,82013.0
6642,8,34013017900.0,3,,82013.0
6643,8,34013019000.0,1,,82013.0
6644,8,34013019400.0,1,,82013.0
6645,8,34013019600.0,2,,82013.0
6646,8,34013020000.0,2,,82013.0
6647,8,34013020200.0,2,,82013.0
6648,8,34013020400.0,1,,82013.0
6649,8,34013020500.0,1,,82013.0
6650,8,34013020700.0,1,,82013.0
6651,8,34013020800.0,1,,82013.0
6652,8,34013020901.0,1,,82013.0
6653,8,34013021802.0,1,,82013.0
6654,8,34013022700.0,5,,82013.0
6655,8,34013023000.0,1,,82013.0
6656,8,34013980100.0,4,,82013.0
6657,8,34013980200.0,318,NJEWR,82013.0
6658,8,34017000100.0,2,,82013.0
6659,8,34017000300.0,1,,82013.0
6660,8,34017000400.0,2,,82013.0
6661,8,34017000600.0,3,,82013.0
6662,8,34017000700.0,3,,82013.0
6663,8,34017000800.0,2,,82013.0
6664,8,34017000902.0,2,,82013.0
6665,8,34017001000.0,1,,82013.0
6666,8,34017001100.0,7,,82013.0
6667,8,34017001201.0,4,,82013.0
6668,8,34017001202.0,1,,82013.0
6669,8,34017001300.0,5,,82013.0
6670,8,34017001400.0,10,,82013.0
6671,8,34017001701.0,7,,82013.0
6672,8,34017001800.0,2,,82013.0
6673,8,34017001900.0,2,,82013.0
6674,8,34017002000.0,1,,82013.0
6675,8,34017002200.0,6,,82013.0
6676,8,34017002300.0,7,,82013.0
6677,8,34017002400.0,18,,82013.0
6678,8,34017002800.0,2,,82013.0
6679,8,34017002900.0,2,,82013.0
6680,8,34017003100.0,13,,82013.0
6681,8,34017003500.0,1,,82013.0
6682,8,34017004000.0,2,,82013.0
6683,8,34017004101.0,4,,82013.0
6684,8,34017004300.0,1,,82013.0
6685,8,34017004600.0,2,,82013.0
6686,8,34017004700.0,2,,82013.0
6687,8,34017004800.0,1,,82013.0
6688,8,34017004900.0,3,,82013.0
6689,8,34017005300.0,1,,82013.0
6690,8,34017005400.0,3,,82013.0
6691,8,34017005600.0,1,,82013.0
6692,8,34017005802.0,2,,82013.0
6693,8,34017005900.0,3,,82013.0
6694,8,34017006100.0,4,,82013.0
6695,8,34017006200.0,1,,82013.0
6696,8,34017006400.0,7,,82013.0
6697,8,34017006500.0,4,,82013.0
6698,8,34017006600.0,1,,82013.0
6699,8,34017006700.0,2,,82013.0
6700,8,34017006800.0,1,,82013.0
6701,8,34017007000.0,10,,82013.0
6702,8,34017007100.0,4,,82013.0
6703,8,34017007200.0,15,,82013.0
6704,8,34017007300.0,6,,82013.0
6705,8,34017007500.0,8,,82013.0
6706,8,34017007800.0,9,,82013.0
6707,8,34017010300.0,1,,82013.0
6708,8,34017010400.0,2,,82013.0
6709,8,34017010500.0,1,,82013.0
6710,8,34017010800.0,4,,82013.0
6711,8,34017010900.0,1,,82013.0
6712,8,34017011200.0,1,,82013.0
6713,8,34017012800.0,1,,82013.0
6714,8,34017013400.0,1,,82013.0
6715,8,34017013700.0,1,,82013.0
6716,8,34017013800.0,1,,82013.0
6717,8,34017014102.0,3,,82013.0
6718,8,34017014200.0,1,,82013.0
6719,8,34017014502.0,1,,82013.0
6720,8,34017014700.0,3,,82013.0
6721,8,34017014800.0,6,,82013.0
6722,8,34017015002.0,1,,82013.0
6723,8,34017015100.0,3,,82013.0
6724,8,34017016300.0,3,,82013.0
6725,8,34017016500.0,1,,82013.0
6726,8,34017016600.0,2,,82013.0
6727,8,34017016800.0,1,,82013.0
6728,8,34017016900.0,1,,82013.0
6729,8,34017017000.0,2,,82013.0
6730,8,34017017300.0,3,,82013.0
6731,8,34017017700.0,1,,82013.0
6732,8,34017017800.0,1,,82013.0
6733,8,34017018000.0,2,,82013.0
6734,8,34017018100.0,3,,82013.0
6735,8,34017018200.0,1,,82013.0
6736,8,34017018400.0,18,,82013.0
6737,8,34017018500.0,12,,82013.0
6738,8,34017018600.0,5,,82013.0
6739,8,34017018701.0,1,,82013.0
6740,8,34017018702.0,9,,82013.0
6741,8,34017018800.0,6,,82013.0
6742,8,34017018900.0,8,,82013.0
6743,8,34017019000.0,7,,82013.0
6744,8,34017019100.0,6,,82013.0
6745,8,34017019200.0,16,,82013.0
6746,8,34017019300.0,8,,82013.0
6747,8,34017019400.0,7,,82013.0
6748,8,34017019800.0,11,,82013.0
6749,8,34017019900.0,3,,82013.0
6750,8,34017020100.0,5,,82013.0
6751,8,34017980100.0,1,,82013.0
6752,8,34023000606.0,1,,82013.0
6753,8,34023001002.0,1,,82013.0
6754,8,34023001411.0,1,,82013.0
6755,8,34023001805.0,1,,82013.0
6756,8,34023002604.0,2,,82013.0
6757,8,34023003101.0,5,,82013.0
6758,8,34023003300.0,1,,82013.0
6759,8,34023003600.0,2,,82013.0
6760,8,34023003700.0,1,,82013.0
6761,8,34023007600.0,2,,82013.0
6762,8,34025802100.0,2,,82013.0
6763,8,34025803300.0,1,,82013.0
6764,8,34025812300.0,1,,82013.0
6765,8,34025812501.0,2,,82013.0
6766,8,34027040200.0,2,,82013.0
6767,8,34027040300.0,2,,82013.0
6768,8,34027040801.0,1,,82013.0
6769,8,34027041704.0,1,,82013.0
6770,8,34027041802.0,1,,82013.0
6771,8,34027041803.0,3,,82013.0
6772,8,34027042600.0,1,,82013.0
6773,8,34027042700.0,1,,82013.0
6774,8,34027043100.0,1,,82013.0
6775,8,34027043200.0,1,,82013.0
6776,8,34027043301.0,5,,82013.0
6777,8,34027043600.0,1,,82013.0
6778,8,34027043800.0,1,,82013.0
6779,8,34027045000.0,1,,82013.0
6780,8,34031154002.0,2,,82013.0
6781,8,34031175402.0,1,,82013.0
6782,8,34031183102.0,1,,82013.0
6783,8,34031203600.0,1,,82013.0
6784,8,34031246300.0,4,,82013.0
6785,8,34031264102.0,1,,82013.0
6786,8,34035050703.0,1,,82013.0
6787,8,34035051100.0,1,,82013.0
6788,8,34035053000.0,1,,82013.0
6789,8,34035054100.0,1,,82013.0
6790,8,34039030600.0,2,,82013.0
6791,8,34039030702.0,1,,82013.0
6792,8,34039031000.0,1,,82013.0
6793,8,34039031300.0,1,,82013.0
6794,8,34039031500.0,10,,82013.0
6795,8,34039031602.0,2,,82013.0
6796,8,34039032700.0,1,,82013.0
6797,8,34039035700.0,1,,82013.0
6798,8,34039036000.0,1,,82013.0
6799,8,34039036400.0,1,,82013.0
6800,8,34039036500.0,3,,82013.0
6801,8,34039036700.0,2,,82013.0
6802,8,34039036800.0,1,,82013.0
6803,8,34039037000.0,1,,82013.0
6804,8,34039037700.0,1,,82013.0
6805,8,34039037800.0,2,,82013.0
6806,8,34039037900.0,1,,82013.0
6807,8,34039038102.0,1,,82013.0
6808,8,34039039800.0,79,NJEWR,82013.0
6809,8,36005000400.0,1,BX09,82013.0
6810,8,36005001600.0,1,BX09,82013.0
6811,8,36005001900.0,5,BX39,82013.0
6812,8,36005002000.0,4,BX09,82013.0
6813,8,36005002300.0,3,BX39,82013.0
6814,8,36005002400.0,1,BX99,82013.0
6815,8,36005002800.0,3,BX09,82013.0
6816,8,36005003100.0,1,BX39,82013.0
6817,8,36005003300.0,1,BX39,82013.0
6818,8,36005003500.0,1,BX39,82013.0
6819,8,36005003900.0,2,BX39,82013.0
6820,8,36005004200.0,4,BX09,82013.0
6821,8,36005004300.0,4,BX39,82013.0
6822,8,36005004600.0,1,BX09,82013.0
6823,8,36005004800.0,1,BX55,82013.0
6824,8,36005005100.0,2,BX39,82013.0
6825,8,36005005902.0,1,BX14,82013.0
6826,8,36005006100.0,4,BX14,82013.0
6827,8,36005006300.0,12,BX63,82013.0
6828,8,36005006400.0,2,BX08,82013.0
6829,8,36005006500.0,4,BX34,82013.0
6830,8,36005006900.0,1,BX34,82013.0
6831,8,36005007000.0,1,BX55,82013.0
6832,8,36005007300.0,3,BX34,82013.0
6833,8,36005007800.0,1,BX59,82013.0
